customer_id,buyer_business_type,district_id,district_name_ar,city_name_en,area_name_ar,geo_latitude,geo_longitude,registration_date,avg_ticket_size,number_of_transactions,number_of_cancelled_transactions,last_order_date,total_orders_amount
5183,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.0447,31.1822,2020-05-11,1869.84,1,0,2020-07-18,1869.84
5190,سوبر ماركت,100123,الهرم,Giza,الهرم,30.01118,31.20538,2020-05-11,1250.23,1,0,2020-07-15,1250.23
5196,سوبر ماركت,100119,فيصل,Giza,فيصل,30.01306,31.20885,2020-05-11,3698.5,1,0,2020-05-14,3698.5
5334,كشك,100128,المعادي,Cairo,المعادي,29.96131,31.25311,2020-05-11,NA,NA,NA,NA,NA
5346,سوبر ماركت,100113,الزيتون,Cairo,طومان باى,30.1004,31.3121,2020-05-11,NA,NA,NA,NA,NA
5409,سوبر ماركت,100150,الوايلي,Cairo,الأميرية الجنوبية,30.00799,31.20538,2020-05-12,NA,NA,NA,NA,NA
5412,سوبر ماركت,100119,فيصل,Giza,فيصل,30.02255,31.22301,2020-05-12,3187.75,1,0,2020-05-20,3187.75
5473,كشك,100123,الهرم,Giza,الهرم,30.00536,31.1898,2020-05-12,NA,NA,NA,NA,NA
5547,سوبر ماركت,100150,الوايلي,Cairo,الأميرية الشمالية,31.20538,30.00799,2020-05-12,557,1,0,2020-06-21,557
5632,سوبر ماركت,100131,المطرية,Cairo,الاميريه ,30.11497,31.3079,2020-05-12,NA,NA,NA,NA,NA
5701,سوبر ماركت,100153,الخصوص,Cairo,الخصوص,NA,NA,2020-05-13,1949.22,1,0,2020-07-15,1949.22
6057,كشك,100119,فيصل,Giza,الطالبية,NA,NA,2020-05-14,1187.705,2,0,2020-06-14,2375.41
6059,كشك,100152,مدينة السلام,Cairo,السلام,30.16012,31.41271,2020-05-14,NA,NA,NA,NA,NA
6069,كشك,100123,الهرم,Giza,الهرم,30.06046,31.25118,2020-05-14,NA,NA,NA,NA,NA
6090,سوبر ماركت,100159,حي الجيزة,Giza,ميدان الجيزة,30.0013,31.21235,2020-05-14,1881.25,2,0,2020-10-10,3762.5
6102,سوبر ماركت,100119,فيصل,Giza,فيصل,30.06046,31.25118,2020-05-14,471,3,1,2020-06-08,1413
6110,عطارة,100152,مدينة السلام,Cairo,السلام,31.40744,30.16447,2020-05-14,NA,NA,NA,NA,NA
6203,سوبر ماركت,100131,المطرية,Cairo,الاميريه ,29.98927,31.20538,2020-05-16,NA,NA,NA,NA,NA
6313,كشك,100125,حلوان,Cairo,حلوان,29.83475,31.3473,2020-05-16,2124.342222222222,9,4,2020-10-11,19119.079999999998
6317,سوبر ماركت,100119,فيصل,Giza,فيصل,30.03515,31.11977,2020-05-16,2116.45,6,2,2020-08-25,12698.699999999999
6320,سوبر ماركت,100152,مدينة السلام,Cairo,السلام,30.17733,31.41988,2020-05-16,NA,NA,NA,NA,NA
6395,عطارة,100153,الخصوص,Cairo,الخصوص,NA,NA,2020-05-16,NA,NA,NA,NA,NA
6448,سوبر ماركت,100131,المطرية,Cairo,الاميريه ,30.03515,31.11977,2020-05-16,NA,NA,NA,NA,NA
6584,عطارة,100122,حدائق القبة,Cairo,المطريه,NA,NA,2020-05-17,NA,NA,NA,NA,NA
6666,عطارة,100173,ميت نما,Cairo,ميت نما,30.14493,31.24818,2020-05-17,NA,NA,NA,NA,NA
6743,عطارة,100123,الهرم,Giza,نزلة البطران,NA,NA,2020-05-17,NA,NA,NA,NA,NA
6805,كشك,100110,المرج,Cairo,المرج الجديدة,30.16304,31.3163,2020-05-17,NA,NA,NA,NA,NA
6976,سوبر ماركت,100152,مدينة السلام,Cairo,السلام,30.17816,31.42099,2020-05-18,NA,NA,NA,NA,NA
7018,سوبر ماركت,100152,مدينة السلام,Cairo,السلام,30.18186,31.4125,2020-05-18,NA,NA,NA,NA,NA
7070,عطارة,100143,شبرا الخيمة,Cairo,شبرا الخيمة,NA,NA,2020-05-19,NA,NA,NA,NA,NA
7112,سوبر ماركت,100109,المنيل,Cairo,المنيل,30.02774,31.22697,2020-05-19,NA,NA,NA,NA,NA
7416,عطارة,100143,شبرا الخيمة,Cairo,شبرا الخيمة,31.20538,30.05169,2020-05-21,NA,NA,NA,NA,NA
7455,سوبر ماركت,100142,شبرا مصر,Cairo,الخلفاوى,31.24308,30.10287,2020-05-21,323.385,2,0,2020-08-10,646.77
7469,سوبر ماركت,100153,الخصوص,Cairo,الخصوص,30.16249,31.32371,2020-05-21,NA,NA,NA,NA,NA
7689,عطارة,100110,المرج,Cairo,المرج القديمة,30.01134,31.20538,2020-05-30,NA,NA,NA,NA,NA
7921,سوبر ماركت,100142,شبرا مصر,Cairo,الخلفاوى,30.08883,31.25313,2020-06-01,NA,NA,NA,NA,NA
7975,سوبر ماركت,100119,فيصل,Giza,المساحة,30.01168,31.19305,2020-06-01,NA,NA,NA,NA,NA
7985,سوبر ماركت,100162,الوراق,Giza,وراق الحضر,30.10424,31.21874,2020-06-02,NA,NA,NA,NA,NA
7986,سوبر ماركت,100162,الوراق,Giza,وراق الحضر,30.1042,31.21866,2020-06-02,NA,NA,NA,NA,NA
8088,سوبر ماركت,100119,فيصل,Giza,العشرين,30.0172,31.18315,2020-06-02,648,1,0,2020-06-06,648
8135,سوبر ماركت,100110,المرج,Cairo,المرج الجديدة,30.15995,31.32786,2020-06-03,NA,NA,NA,NA,NA
8323,كشك,100113,الزيتون,Cairo,سليم,30.1043,31.3114,2020-06-05,1950.27,2,0,2021-02-23,3900.54
8402,سوبر ماركت,100110,المرج,Cairo,المرج الجديدة,30.15905,31.30696,2020-06-06,NA,NA,NA,NA,NA
8479,سوبر ماركت,100149,الزاويه الحمراء,Cairo,الزاويه الحمراء,31.27507,30.09894,2020-06-06,707,1,0,2020-07-08,707
8561,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.99509,31.18967,2020-06-07,NA,NA,NA,NA,NA
8626,سوبر ماركت,100126,امبابة,Giza,جزيرة امبابة,30.08792,31.20565,2020-06-07,NA,NA,NA,NA,NA
8640,سوبر ماركت,100134,مدينه نصر,Cairo,مدينه نصر,30.06186,31.38386,2020-06-07,NA,NA,NA,NA,NA
8695,سوبر ماركت,100152,مدينة السلام,Cairo,السلام,30.14622,31.39443,2020-06-07,NA,NA,NA,NA,NA
8880,سوبر ماركت,100119,فيصل,Giza,حسن محمد,31.17047,29.99885,2020-06-07,902.83,2,0,2020-07-16,1805.66
8895,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية ,29.98972,31.182,2020-06-08,NA,NA,NA,NA,NA
9032,سوبر ماركت,100193,مصر الجديدة,Cairo,مصر الجديدة,31.31125,30.09593,2020-06-08,NA,NA,NA,NA,NA
9134,سوبر ماركت,100134,مدينه نصر,Cairo,زهراء مدينه نصر,30.04315,31.37155,2020-06-08,1079.712727272727,11,1,2020-08-05,11876.839999999998
9149,سوبر ماركت,100153,الخصوص,Cairo,الخصوص,30.15405,31.31422,2020-06-08,NA,NA,NA,NA,NA
9159,كشك,100149,الزاويه الحمراء,Cairo,الزاويه الحمراء,30.0749,31.26118,2020-06-08,NA,NA,NA,NA,NA
9213,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.1451,31.26781,2020-06-08,NA,NA,NA,NA,NA
9249,سوبر ماركت,100162,الوراق,Giza,وراق الحضر,30.10183,31.21545,2020-06-08,NA,NA,NA,NA,NA
9307,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.13366,31.22174,2020-06-08,NA,NA,NA,NA,NA
9350,كشك,100113,الزيتون,Cairo,المطريه,30.1047,31.31632,2020-06-09,1531.95,1,0,2020-08-03,1531.95
9473,سوبر ماركت,100119,فيصل,Giza,العشرين,31.18492,30.01599,2020-06-09,744.0833333333334,3,0,2020-07-25,2232.25
9555,سوبر ماركت,100119,فيصل,Giza,الطوابق,29.99678,31.16095,2020-06-09,NA,NA,NA,NA,NA
9558,سوبر ماركت,100134,مدينه نصر,Cairo,زهراء مدينه نصر,30.04525,31.32682,2020-06-09,3656.6599999999994,3,1,2020-08-25,10969.979999999998
9574,سوبر ماركت,100123,الهرم,Giza,الهرم,29.99783,31.16915,2020-06-09,NA,NA,NA,NA,NA
9585,كشك,100125,حلوان,Cairo,حلوان,30.03417,31.19612,2020-06-09,NA,NA,NA,NA,NA
9649,سوبر ماركت,100162,الوراق,Giza,طناش و نزله الزمر,30.17522,31.11627,2020-06-09,NA,NA,NA,NA,NA
9677,سوبر ماركت,100119,فيصل,Giza,الطالبية,NA,NA,2020-06-09,NA,NA,NA,NA,NA
9714,سوبر ماركت,100119,فيصل,Giza,العشرين,30.01974,31.16963,2020-06-09,NA,NA,NA,NA,NA
9747,كشك,100122,حدائق القبة,Cairo,مصر والسودان,30.08934,31.28535,2020-06-10,NA,NA,NA,NA,NA
9803,سوبر ماركت,100152,مدينة السلام,Cairo,السلام,30.16206,31.40861,2020-06-10,653.17,1,1,2020-06-10,653.17
9836,سوبر ماركت,100107,عين شمس,Cairo,عين شمس,30.10932,31.34889,2020-06-10,NA,NA,NA,NA,NA
9947,سوبر ماركت,100157,بولاق الدكرور,Giza,ابو اتاته,30.12282,31.25118,2020-06-10,NA,NA,NA,NA,NA
10001,سوبر ماركت,100116,الدقي,Giza,الدقي,30.04089,31.21894,2020-06-10,NA,NA,NA,NA,NA
10306,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.84232,31.30552,2020-06-13,NA,NA,NA,NA,NA
10328,كشك,100126,امبابة,Giza,مدينة العمال,NA,NA,2020-06-13,NA,NA,NA,NA,NA
10355,سوبر ماركت,100107,عين شمس,Cairo,احمد عصمت,30.13012,31.32352,2020-06-13,NA,NA,NA,NA,NA
10431,سوبر ماركت,100155,القناطر الخيرية,Cairo,البرادعة,30.19539,31.13639,2020-06-13,NA,NA,NA,NA,NA
10444,سوبر ماركت,100153,الخصوص,Cairo,الخصوص,30.15698,31.32211,2020-06-13,NA,NA,NA,NA,NA
10533,عطارة,100119,فيصل,Giza,أول فيصل/كوبري الجيزة,NA,NA,2020-06-14,NA,NA,NA,NA,NA
10538,سوبر ماركت,100149,الزاويه الحمراء,Cairo,الزاويه الحمراء,30.09543,31.27489,2020-06-14,NA,NA,NA,NA,NA
10584,كشك,100128,المعادي,Cairo,طرة,31.27965,29.9372,2020-06-14,2526.51,2,1,2021-02-22,5053.02
10761,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.79346,31.29536,2020-06-15,1925.82,1,1,2020-06-17,1925.82
10764,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.87967,31.29255,2020-06-15,NA,NA,NA,NA,NA
10769,سوبر ماركت,100119,فيصل,Giza,فيصل,29.99164,31.13815,2020-06-15,NA,NA,NA,NA,NA
10794,كشك,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.12522,31.23819,2020-06-15,NA,NA,NA,NA,NA
10819,كشك,100155,القناطر الخيرية,Cairo,أبو الغيط,30.12642,31.23462,2020-06-15,949.3733333333333,3,2,2020-07-18,2848.12
10864,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.8798,31.29173,2020-06-15,NA,NA,NA,NA,NA
10868,كشك,100142,شبرا مصر,Cairo,الخلفاوى,30.09548,31.23849,2020-06-15,NA,NA,NA,NA,NA
10904,سوبر ماركت,100112,العمرانية,Giza,العمرانيه الشرقيه ,29.99578,31.20445,2020-06-15,NA,NA,NA,NA,NA
10921,سوبر ماركت,100150,الوايلي,Cairo,الأميرية الشمالية,30.09733,31.27927,2020-06-15,825,2,2,2020-06-18,1650
10928,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.96937,31.25225,2020-06-16,NA,NA,NA,NA,NA
11031,سوبر ماركت,100184,شبرا الخيمه,Cairo,شبرا الخيمه,30.1366,31.23969,2020-06-16,NA,NA,NA,NA,NA
11080,سوبر ماركت,100125,حلوان,Cairo,المعصرة,29.90149,31.28753,2020-06-16,2372.5699999999997,3,1,2020-07-10,7117.709999999999
11100,سوبر ماركت,100157,بولاق الدكرور,Giza,الشوربجي,30.0352,31.18585,2020-06-16,NA,NA,NA,NA,NA
11115,سوبر ماركت,100128,المعادي,Cairo,صقر قريش,29.98622,31.28749,2020-06-16,NA,NA,NA,NA,NA
11137,سوبر ماركت,100131,المطرية,Cairo,التروللى,30.11729,31.29154,2020-06-15,NA,NA,NA,NA,NA
11151,سوبر ماركت,100126,امبابة,Giza,المنيره,30.07281,31.19941,2020-06-16,NA,NA,NA,NA,NA
11167,سوبر ماركت,100128,المعادي,Cairo,البساتين,29.987,31.2638,2020-06-16,6206.4,2,0,2020-08-10,12412.8
11183,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.97793,31.25656,2020-06-17,NA,NA,NA,NA,NA
11212,سوبر ماركت,100169,المنيب,Giza,ميدان المنيب,29.9792,31.20605,2020-06-17,395.25,1,0,2020-06-20,395.25
11236,كشك,100125,حلوان,Cairo,حلوان,29.8348,31.34753,2020-06-17,2814.2774999999997,4,2,2020-07-01,11257.109999999999
11410,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.89011,31.29256,2020-06-18,NA,NA,NA,NA,NA
11465,سوبر ماركت,100160,ميت عقبه,Giza,ميت عقبه,31.1945,30.06486,2020-06-20,NA,NA,NA,NA,NA
11512,سوبر ماركت,100110,المرج,Cairo,المرج الجديدة,30.17192,31.345,2020-06-20,NA,NA,NA,NA,NA
11573,سوبر ماركت,100162,الوراق,Giza,وراق الحضر,30.09613,31.22059,2020-06-20,NA,NA,NA,NA,NA
11578,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.89471,31.30068,2020-06-20,NA,NA,NA,NA,NA
11583,سوبر ماركت,100125,حلوان,Cairo,حدايق حلوان,29.89524,31.30005,2020-06-20,NA,NA,NA,NA,NA
11681,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.98421,31.25025,2020-06-21,NA,NA,NA,NA,NA
11816,كشك,100160,ميت عقبه,Giza,ميت عقبه,31.19436,30.06171,2020-06-22,685.5,2,0,2020-06-29,1371
11829,سوبر ماركت,100128,المعادي,Cairo,المعادي,29.9763,31.24267,2020-06-22,NA,NA,NA,NA,NA
12112,سوبر ماركت,100101,١٥ مايو,Cairo,١٥ مايو,31.36573,29.82148,2020-06-24,NA,NA,NA,NA,NA
12246,عطارة,100112,العمرانية,Giza,العمرانية الغربية,29.99069,31.18923,2020-06-27,1278.58,1,0,2020-06-27,1278.58
12312,سوبر ماركت,100125,حلوان,Cairo,المعصرة,30.0544,31.2621,2020-06-27,880.735,2,1,2020-07-18,1761.47
12441,سوبر ماركت,100125,حلوان,Cairo,حلوان,29.84316,31.33941,2020-06-30,NA,NA,NA,NA,NA
12501,كشك,100142,شبرا مصر,Cairo,عبود,30.10336,31.25468,2020-06-30,NA,NA,NA,NA,NA
12504,سوبر ماركت,100107,عين شمس,Cairo,العرب,30.12935,31.35199,2020-06-30,NA,NA,NA,NA,NA
12562,كشك,100106,العجوزة,Giza,العجوزة,30.0511,31.2136,2020-07-01,2310.765,2,0,2020-07-19,4621.53
12574,سوبر ماركت,100160,ميت عقبه,Giza,ميت عقبه,30.06205,31.19173,2020-07-01,NA,NA,NA,NA,NA
12594,سوبر ماركت,100149,الزاويه الحمراء,Cairo,الزاويه الحمراء,30.10014,31.26052,2020-07-01,1036.03,2,1,2020-07-01,2072.06
12805,سوبر ماركت,100170,كرداسة,Giza,كرداسة,30.01296,31.14847,2020-07-05,2401.68,2,0,2021-02-28,4803.36
12975,سوبر ماركت,100119,فيصل,Giza,العشرين,30.01837,31.18209,2020-07-08,1816.43,1,0,2020-07-08,1816.43
13215,اخري,100134,مدينه نصر,Cairo,مدينه نصر,NA,NA,2020-02-04,NA,NA,NA,NA,NA
13426,سوبر ماركت,100107,عين شمس,Cairo,عين شمس,NA,NA,2020-04-11,945,1,1,2020-04-11,945
13432,سوبر ماركت,100125,حلوان,Cairo,حلوان,31.33944,29.84048,2020-04-12,NA,NA,NA,NA,NA
13538,سوبر ماركت,100110,المرج,Cairo,بركه الحاج,31.20538,30.01021,2020-04-21,NA,NA,NA,NA,NA
13631,سوبر ماركت,100110,المرج,Cairo,المرج الجديدة,30.03089,31.20538,2020-04-27,12528.695,2,1,2020-07-07,25057.39
14027,سوبر ماركت,100131,المطرية,Cairo,المطريه,31.22446,30.05229,2020-05-07,NA,NA,NA,NA,NA
14155,سوبر ماركت,100122,حدائق القبة,Cairo,المطريه,30.05169,31.20538,2020-05-09,NA,NA,NA,NA,NA
14158,سوبر ماركت,100119,فيصل,Giza,العشرين,30.0179,31.18445,2020-05-09,1666.9399999999998,5,3,2020-08-10,8334.699999999999
14312,سوبر ماركت,100202,جسر السويس,Cairo,جسر السويس,31.20885,30.01306,2020-05-11,NA,NA,NA,NA,NA
14327,سوبر ماركت,100158,ارض اللواء,Giza,أرض اللواء,30.03788,31.17968,2020-05-11,NA,NA,NA,NA,NA
14429,سوبر ماركت,100150,الوايلي,Cairo,الأميرية الجنوبية,29.97944,31.19841,2020-05-12,NA,NA,NA,NA,NA
14570,سوبر ماركت,100153,الخصوص,Cairo,الخصوص,31.25118,30.06046,2020-05-13,1046.6799999999998,2,1,2020-08-11,2093.3599999999997
14601,كشك,100153,الخصوص,Cairo,الخصوص,31.20538,29.96846,2020-05-13,NA,NA,NA,NA,NA
14627,سوبر ماركت,100110,المرج,Cairo,المرج الجديدة,30.15877,31.34922,2020-05-14,NA,NA,NA,NA,NA
14783,كشك,100151,عزبة النخل,Cairo,عزبة النخل,NA,NA,2020-05-16,NA,NA,NA,NA,NA
14946,عطارة,100131,المطرية,Cairo,الاميريه ,30.0417,31.20824,2020-05-18,NA,NA,NA,NA,NA
15075,عطارة,100143,شبرا الخيمة,Cairo,شبرا الخيمة,29.96246,31.22828,2020-05-19,NA,NA,NA,NA,NA
15183,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,NA,NA,2020-05-21,NA,NA,NA,NA,NA
15248,سوبر ماركت,100126,امبابة,Giza,جزيرة امبابة,30.08374,31.21338,2020-05-28,NA,NA,NA,NA,NA
15258,عطارة,100153,الخصوص,Cairo,الخصوص,NA,NA,2020-05-30,NA,NA,NA,NA,NA
15341,كشك,100119,فيصل,Giza,الطوابق,30.00783,31.15584,2020-06-06,NA,NA,NA,NA,NA
15362,سوبر ماركت,100119,فيصل,Giza,المطبعة,30.00411,31.16311,2020-06-07,NA,NA,NA,NA,NA
15448,سوبر ماركت,100126,امبابة,Giza,أمبابه ,NA,NA,2020-06-08,NA,NA,NA,NA,NA
15459,سوبر ماركت,100153,الخصوص,Cairo,الخصوص,30.15568,31.30816,2020-06-08,NA,NA,NA,NA,NA
15538,سوبر ماركت,100150,الوايلي,Cairo,الاميريه ,31.27877,30.09499,2020-06-08,585,1,0,2020-06-13,585
15544,كشك,100151,عزبة النخل,Cairo,عزبة النخل,30.12282,31.25118,2020-06-08,NA,NA,NA,NA,NA
15603,سوبر ماركت,100126,امبابة,Giza,الكيت كات,30.12282,31.25118,2020-06-09,NA,NA,NA,NA,NA
15646,سوبر ماركت,100126,امبابة,Giza,جزيرة امبابة,NA,NA,2020-06-09,NA,NA,NA,NA,NA
15704,كشك,100151,عزبة النخل,Cairo,عزبة النخل,31.25118,30.12282,2020-06-10,NA,NA,NA,NA,NA
15714,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.9988,31.1864,2020-06-10,1047.601818181818,11,7,2021-01-31,11523.619999999999
15717,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,NA,NA,2020-06-10,2256.8399999999997,2,1,2020-07-11,4513.679999999999
15728,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,NA,NA,2020-06-10,NA,NA,NA,NA,NA
15753,سوبر ماركت,100162,الوراق,Giza,وراق العرب,30.0979,31.20363,2020-06-11,NA,NA,NA,NA,NA
15841,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.12236,31.25118,2020-06-11,NA,NA,NA,NA,NA
15964,سوبر ماركت,100119,فيصل,Giza,حسن محمد,30.00492,31.16823,2020-06-14,NA,NA,NA,NA,NA
15976,سوبر ماركت,100179,بشتيل,Giza,أمبابه ,30.08719,31.19541,2020-06-15,NA,NA,NA,NA,NA
15984,سوبر ماركت,100142,شبرا مصر,Cairo,الترعة البولاقية,30.07343,31.23185,2020-06-15,NA,NA,NA,NA,NA
15997,سوبر ماركت,100110,المرج,Cairo,المرج الجديدة,30.15942,31.32045,2020-06-16,NA,NA,NA,NA,NA
16118,سوبر ماركت,100143,شبرا الخيمة,Cairo,شبرا الخيمة,30.11535,31.2499,2020-06-25,NA,NA,NA,NA,NA
16148,عطارة,100107,عين شمس,Cairo,احمد عصمت,30.12883,31.32217,2020-06-27,NA,NA,NA,NA,NA
16183,سوبر ماركت,100128,المعادي,Cairo,البساتين,31.26196,29.97765,2020-07-01,2641.0975,4,2,2020-07-26,10564.39
16195,كشك,100128,المعادي,Cairo,دار السلام,29.98447,31.24623,2020-07-02,NA,NA,NA,NA,NA
16220,كشك,100119,فيصل,Giza,الطالبية,30.00945,31.1772,2020-07-06,3899.0466666666666,3,2,2020-08-10,11697.14
16221,عطارة,100123,الهرم,Giza,الطالبية,30.0084,31.18091,2020-07-06,2484.14,1,0,2020-07-06,2484.14
16244,سوبر ماركت,100151,عزبة النخل,Cairo,عزبة النخل,30.13747,31.33158,2020-07-09,NA,NA,NA,NA,NA
16256,اخري,100128,المعادي,Cairo,NA,29.98432,29.98432,2020-07-12,NA,NA,NA,NA,NA
16412,كشك,100140,مصر القديمة,Cairo,السيدة زينب,30.03511,31.23656,2020-07-20,NA,NA,NA,NA,NA
16593,سوبر ماركت,100142,شبرا مصر,Cairo,الخلفاوى,30.09803,31.2495,2020-07-13,NA,NA,NA,NA,NA
16617,سوبر ماركت,100110,المرج,Cairo,المرج القديمة,NA,NA,2020-07-14,NA,NA,NA,NA,NA
16700,كشك,100142,شبرا مصر,Cairo,روض الفرج,30.08204,31.2424,2020-07-15,NA,NA,NA,NA,NA
16838,سوبر ماركت,100159,حي الجيزة,Giza,مجمع الجيزة,29.99228,31.21519,2020-07-16,NA,NA,NA,NA,NA
17356,سوبر ماركت,100162,الوراق,Giza,طناش و نزله الزمر,31.12178,30.17583,2020-07-25,2365.31,1,0,2020-07-25,2365.31
18008,سوبر ماركت,100107,عين شمس,Cairo,عين شمس,30.13305,31.32815,2020-08-09,3679.65,2,0,2020-08-09,7359.3
18178,سوبر ماركت,100123,الهرم,Giza,الهرم,29.99928,31.18736,2020-08-10,NA,NA,NA,NA,NA
18270,سوبر ماركت,100112,العمرانية,Giza,العمرانية الغربية,29.99361,31.18626,2020-08-11,NA,NA,NA,NA,NA
18277,سوبر ماركت,100142,شبرا مصر,Cairo,منيه السيرج,30.09325,31.24674,2020-08-11,NA,NA,NA,NA,NA
